SentenceId	View	Opinion
006549	蓝瑟Evolution	neu
026456	迈巴赫	neu
026456	奔驰	neu
026456	宝马	neu
026456	奥迪RS6	neu
026456	奥迪100	neu
002510	保时捷	neu
018355	众泰	neu
018355	英菲尼迪	neu
018355	玛莎拉蒂	neu
018355	雷克萨斯	neu
018355	凯迪拉克	neu
018355	吉利	neu
005484	高尔夫	pos
011161	大众	neu
003035	大众	neu
011906	讴歌	neu
024797	英菲尼迪	neu
024797	讴歌	neg
024797	雷克萨斯	neu
024797	本田	neg
017062	英菲尼迪	pos
017062	讴歌	neg
020841	英菲尼迪	neu
020841	讴歌	neu
020841	雷克萨斯	neu
003230	大众	neu
001663	桑塔纳·浩纳。	neu
026449	斯科达速派	neu
026449	大众帕萨特	neu
001483	帕萨特	neu
011752	帕萨特	neu
021617	斯柯达速派	pos
021617	上汽大众	neu
021617	帕萨特	neu
027277	速派	neu
027277	帕萨特	neu
027277	迈腾	neu
008332	斯柯达OCTAVIA COMBI明锐	neu
008332	斯柯达	neu
008332	SUPERB速派	neu
022126	宝马	neg
022126	MINI	neg
005899	帕萨特	neu
013687	大众	neu
011643	上海大众	neu
011643	帕萨特	neu
011643	朗逸	neu
027719	帕萨特	neu
027719	宝马	neu
027416	一汽-大众	neu
027416	上汽大众	neu
020004	帕萨特	neg
020004	凯美瑞	neu
015117	帕萨特	neu
022949	桑塔纳	neu
022057	一汽大众	neu
022057	上汽大众	neu
022057	桑塔纳	neu
022057	朗逸	neu
022057	捷达	neu
018397	大众帕萨特	neu
026670	大众帕萨特	neu
007850	帕萨特	pos
000953	大众	neu
009322	帕萨特B8	neu
009322	PQ46	neu
012845	桑塔纳	neu
012845	凌渡GTS	neu
012845	PHIDEON辉昂	neu
012845	Cross Santana	neu
004383	帕萨特B5	neu
004383	奥迪A6	neu
018595	上海大众	neu
018595	桑塔纳	neu
003965	桑塔纳	neu
013565	高尔夫	neu
013565	大众	neu
019436	雷诺	neu
006312	福特蒙迪欧	neu
006312	大众帕萨特	neu
003663	大众	neu
012567	大众辉腾	neu
010580	辉腾	neu
010580	大众	neu
010580	奥迪	neu
012325	帕萨特	neu
012325	辉腾	neu
012325	大众	neu
020510	帕萨特R	neu
020510	高尔夫R	neu
020510	PoloR	neu
008929	大众帕萨特	pos
011706	大众桑塔纳	pos
018393	上海大众	neu
018393	朗逸	neu
018393	朗行	neu
012682	斯柯达	neu
012682	大众	neu
007718	朗逸	neu
007718	朗行	neu
024256	朗逸	pos
005676	桑塔纳	neu
001318	斯柯达野帝2	neu
001318	Yeti 2	neu
013723	上海大众朗行	neu
015258	上汽大众辉昂	neu
003607	上海大众朗行	neu
023249	上海大众	neu
023249	朗逸	neu
023249	朗境	neu
019575	三菱帕杰罗	neu
019575	普拉多	neu
019575	牧马人	neu
019575	丰田RAV4	neu
025508	上海大众斯柯达	neu
022917	大众	neu
022917	Polo	neu
007558	凌渡	pos
010524	明锐	neu
010524	大众斯柯达	neu
016293	上海大众	neu
016293	朗逸	neu
023902	斯柯达速派Combi	neu
012200	斯柯达	neu
012200	明锐	neu
012200	高尔夫	neu
012200	大众	neu
012200	奥迪	neu
011740	斯柯达速派	neu
014734	凌渡	neu
003374	凌渡	neu
003374	大众	neu
009085	帕萨特	neu
013082	凌渡	neu
016151	大众凌渡GTI	neu
023927	斯柯达	neu
022498	速派	neu
022498	斯柯达	neu
015560	速派	neu
015560	斯柯达	neu
009422	速派	neu
009422	斯柯达	neu
025974	斯柯达	neu
024593	斯柯达速派	pos
006828	速派	neu
006828	斯柯达	neu
001965	速派	neu
001965	斯柯达	neu
000068	速派	neu
000068	斯柯达	neu
008915	大众POLO	neu
008155	速派	neu
008155	斯柯达	neu
014092	速派	neu
014092	斯柯达	neu
023147	明锐	neu
023147	大众汽车	neu
019959	明锐	pos
019959	大众	pos
021121	明锐	pos
020506	大众POLO	pos
002143	盖世汽车	neu
002143	大众	neu
003812	大众	neu
003812	POLO	neu
014876	斯柯达	pos
014876	明锐	pos
015798	Polo	neu
024526	速派	pos
016893	斯柯达	pos
016893	晶锐	pos
001536	斯柯达	pos
001536	晶锐	pos
020710	Polo	pos
023159	昕动	pos
022215	一汽-大众	neu
022215	上汽大众	neu
006446	大众Polo	neu
006446	奥迪	neu
012738	嘉年华	neu
012738	丰田致炫	neu
012738	本田飞度	neu
012738	POLO	neu
015585	途观	pos
026663	朗逸	neu
022277	朗逸	pos
022277	大众	pos
027835	迈腾	neu
026459	迈腾	pos
000910	PHIDEON辉昂	pos
016514	速派	pos
020700	速派	pos
016309	速派	neu
004443	速派	pos
016797	迈腾	pos
010969	速派	pos
012208	速派	pos
001400	奥迪RS1	neu
001400	MINI JCW	neu
020518	RS1	neu
013526	斯柯达	pos
010375	昕锐	pos
023552	昕动	neg
008248	东风日产骊威	neu
008248	CROSS	neu
004901	凌渡GTS	neu
009145	凌渡GTS	pos
012366	凌渡GTS	pos
027476	凯越	pos
024124	凌渡GTS	pos
011879	PHIDEON辉昂	pos
023160	Cross Polo	neu
005363	昕动	pos
007723	别克	neu
026089	昕动	pos
015808	凌渡	pos
027825	PHIDEON辉昂	pos
026853	凌渡	neu
011950	西雅特	neu
001116	西雅特	neu
024940	伊比飒	neu
024940	西雅特	neu
017043	速派	neu
001689	宝马	neu
004165	速派	neu
008295	速派	neu
001909	途观	neu
004489	polo	neg
008871	凌渡	neu
016341	凌渡	pos
012761	PoloGTI	pos
022577	兰博基尼Aventador	neu
004155	大众途观	neu
003562	Cross Polo	neu
008348	CrossPolo	pos
024462	Cross Polo	pos
007039	长安CS15	pos
024416	斯柯达	neu
008531	速派	pos
014694	速派	neu
024292	斯柯达	pos
016266	速派	pos
005356	速派	pos
011551	速派	neu
000136	大众	neu
023125	速派	pos
001888	速派	pos
022315	Cross Polo	neu
013746	CrossPolo	neu
021205	大众PoloGTi	pos
016363	GTi	neu
019793	Polo GTi	neu
006653	Polo GTi	pos
006653	Golf	neu
016986	Polo GTi	neg
014453	Polo	pos
010026	GTi	neu
019419	Polo GTi	neu
013165	Polo GTi	neu
019907	Polo GTi	neu
007752	路虎揽胜	neu
023840	凌渡	pos
013802	凌渡	pos
027263	VW	pos
010826	途安Ｌ	neu
007862	大众	pos
016810	途安Ｌ	pos
019402	途安Ｌ	pos
020650	NEWPOLO	pos
015910	大众桑塔纳	neu
013712	Cross Polo	neu
010019	上汽大众	neu
015267	速派	neu
016194	速派	neu
015784	速派	neu
009088	速派	neu
006161	速派	neu
004723	速派	pos
013396	速派	pos
011900	速派	neu
011468	速派	pos
026917	速派	pos
013800	速派	pos
000554	宝马	neu
001405	速派	pos
010370	速派	pos
008910	速派	pos
023655	速派	pos
006537	速派	pos
000222	速派	pos
011739	明锐	pos
027307	宝马	neu
002673	速派	pos
021076	速派	pos
017358	速派	pos
009337	速派	pos
014599	宝马	neu
022936	速派	pos
026782	速派	pos
017697	速派	pos
028077	速派	pos
014999	速派	pos
003424	速派	pos
027465	凌渡	pos
024920	凌渡	pos
024774	凌渡	pos
015284	凌渡	pos
022846	凌渡	pos
023702	凌渡	pos
023174	桑塔纳	neu
023174	JEEP	neu
027794	途安	neg
014718	明锐	pos
010626	明锐	pos
022567	速派	pos
014666	速派	pos
013441	途观	neg
025050	宝马	neu
019968	斯柯达	pos
016793	凌渡	pos
016748	斯柯达明锐	pos
027149	速派	pos
007454	大众	pos
025079	速派	pos
019203	昕动	pos
023291	Polo GTI	pos
023291	Polo	neg
025600	宝马	neu
022322	昕动	pos
008756	途观	pos
005367	上汽大众	pos
018376	凌渡	neu
005605	大众凌渡	neu
015799	速派	neu
021475	速派	neg
027932	PoloGTI	pos
023026	PoloGTI	pos
009987	途安L	pos
024720	途安L	pos
020373	速派	neu
023144	速派	pos
013504	上汽大众	neu
013504	PHIDEON辉昂	pos
011390	速派	pos
025295	速派	pos
025295	上汽大众	pos
009650	速派	pos
018321	速派	pos
006051	速派	pos
009918	昕动	pos
009918	A3	pos
014089	昕动	pos
006107	昕动	neu
008057	上汽大众	pos
023405	大众POLO	pos
020952	吉利博越	pos
021739	博越	pos
009538	速派	pos
018302	速派	pos
010448	凌渡	pos
000807	PHIDEON辉昂	pos
016777	途观	pos
017934	上汽大众	pos
010753	速派	pos
025051	迈腾	pos
001470	迈腾	neg
011336	日产轩逸	neu
011336	丰田卡罗拉	neu
018748	迈腾	pos
027894	迈腾	pos
023764	迈腾	pos
003747	途观	pos
007630	大众波罗	pos
025252	大众朗逸	neu
022015	途观	pos
018466	途观	pos
022296	博越	neg
016082	途观	pos
025477	途观	pos
000044	途观	pos
009539	速腾	neu
025018	速派	pos
021351	速派	pos
024655	速派	pos
025959	速派	pos
007589	Lamando凌渡	pos
012591	凌渡	pos
000297	凌渡	pos
019505	凌渡	pos
020331	凌渡	pos
008495	凌渡	pos
001154	明锐	pos
000811	明锐	pos
020993	上汽大众凌渡	neu
017000	轩逸	neg
022594	大众凌渡	neu
010559	昕动	pos
023656	昕动	pos
023550	途观	pos
000017	途观	pos
020264	途观	pos
013004	斯柯达昕锐	neu
013004	东风雪铁龙爱丽舍	neu
002880	轩逸	neu
005613	途观	pos
022827	途观	pos
011312	途观	pos
005849	途观	pos
020167	途观	pos
020000	迈腾	pos
020968	斯柯达速派	pos
017011	卡罗拉	neu
010395	科鲁兹	pos
021621	朗逸	pos
011060	科鲁兹	pos
014053	科鲁兹	pos
025816	科鲁兹	pos
005702	奥迪	neg
015614	福特	neg
004590	长安CS75	neg
024343	保时捷卡宴	neg
024950	保时捷	neg
006048	保时捷凯宴	neg
000957	上海通用别克	neg
000214	速腾	neu
006515	别克君威GS	neg
014084	保时捷	neg
027446	上海通用别克	neg
026877	别克	neg
014985	保时捷panamera4S	neg
010469	奥迪S3	neg
014565	北京汽车绅宝D50	neu
017147	北京现代	neg
013798	速腾	neu
014434	北京现代朗动	neg
010742	北京汽车	neg
026000	瑞纳	neg
028146	奥迪	neg
022706	北京汽车绅宝D50	neg
009703	长安	neg
020679	奥迪	neg
001423	北汽威旺	neg
023867	奥迪	neg
017684	保时捷卡宴	neu
019985	一汽奥迪q3	neg
027464	北京汽车B40	neg
027358	雪佛兰乐驰	neg
008046	宝马x3	neg
008933	smart fortwo	neg
007936	丰田	neu
007936	埃尔法	neu
002862	奥迪	neg
002396	宝马X6	neg
002396	宝马	neg
016027	东风雪铁龙	neg
002600	上海通用别克	neg
006777	华晨宝马525	neg
021341	本田哥瑞	neg
018760	宝马116	neg
027994	北汽幻速H2E	neg
008159	宝马	neg
024604	别克	pos
020936	北汽幻速h2	neg
003968	北汽幻速	neg
025043	奥迪进口Q5	neg
021418	梅赛德斯-奔驰	neu
024169	昕锐	pos
024169	爱丽舍	pos
014072	别克	pos
025780	宝骏	neu
021073	东风标致408	neg
012352	东风标致308	neg
003863	本田XR-V	neg
014185	标致	neg
020749	奔驰	neg
020395	昌河北斗星	neg
002323	凯越	neu
006511	北京奔驰	neg
018999	北京奔驰	neg
012711	东风标致206	neg
005180	长安	neg
012862	宝马	neg
027720	奥迪	neg
027720	A8L	neg
006103	桑塔纳	neu
015872	奥迪A8	neg
014930	奥迪a8L	neg
017559	DS6	neg
017559	DS	neg
024968	桑塔纳	neu
024968	奔驰	pos
014669	北京奔驰C级	neg
025328	宝马118	neg
019124	进口标致	neg
003595	宝马	neg
010449	北京E级奔驰	neg
018638	别克	neg
021211	长安悦翔	neg
027806	别克凯越	pos
021518	长安星卡	neg
015395	长安金牛星	neg
020124	别克	neg
020124	别克	neg
010829	宝马	neg
003916	长安汽车悦翔	neu
017635	DS	neg
003736	东风风神	neg
015383	君越	neg
013937	奥迪	neg
008184	北京奔驰	neg
020531	一汽大众	neg
020531	奥迪	neg
011389	北京奔驰E260L	neg
018422	哈弗	neg
019127	东风风神H30	neg
009900	东风风神H30	neg
027796	别克	neu
021067	长安之星	neu
016925	东风风度	neg
008367	DS	neg
012038	长安	neu
017675	长安	neu
025757	DS	neg
012739	凯越	neu
014476	哈弗m2	neg
025810	宝马	neg
026033	宝马	neg
027222	宝马116	neg
027274	梅赛德斯奔驰A180	neu
004107	比亚迪m6	neg
011748	北京汽车绅宝	neu
006906	比亚迪	neg
014957	长安杰勋	neg
024889	别克	neg
014659	东南汽车	neg
009379	别克凯越	neu
018105	郑州日产	neg
005837	东南DX7	neg
015032	郑州日产俊风	neg
019749	绅宝d50	neg
008893	东南	neg
000501	昕锐	pos
000501	爱丽舍	pos
006621	东南DX7	neg
006282	长安星光4500	neg
022236	北京奔驰	neg
022236	E260	neg
014402	东风风神H30	neg
011505	东风风神	neg
016685	别克凯越HRV	pos
021903	东风风神	neu
022385	东风风神	neg
008335	东风风神A6O	neg
005226	东风风神	neg
016933	别克凯越	pos
015308	大众	neg
025764	长安	neg
025764	欧力威	neg
012292	长安欧力威	neg
016181	朗逸	neu
014356	奥迪	neu
010729	大众	neg
019439	大众	neg
019342	奥迪	neu
012652	尚酷DSG	neg
000345	上海大众	neu
017231	大众	neg
026199	大众尚酷	neg
008136	进口大众	neg
012818	进口大众高尔夫	neg
020967	奥迪	neu
020208	进口大众迈腾	neg
025249	进口大众尚酷	neu
027775	速腾	neg
000523	大众	neg
018752	大众夏朗	neg
012716	长安	neg
012716	欧力威	neg
026505	猎豹飞腾	neg
013665	猎豹	neg
016577	本田	neg
020054	铃木利亚纳	neg
015208	路虎极光	neu
016596	路虎极光	neg
009076	路虎	pos
023758	路虎	neg
014886	锐虎	neg
025701	揽胜	neg
008271	北斗星	neg
019294	铃木北斗星	neg
027849	昌河铃木	neg
014571	铃木	neg
006401	路虎	neg
022485	路虎进口神行者2	neg
014029	路虎神行者2	neg
016188	长安铃木羚羊	neg
015920	朗逸	pos
012686	铃木天语	neg
002531	铃木	neu
013703	长安铃木羚羊	neg
006179	铃木	neg
024597	长安铃木羚羊	neg
023183	长安铃木启悦	neg
023182	长安铃木启悦	neg
003348	昕锐	pos
023654	雷丁	neg
003309	雷克萨斯	neg
004097	陆风Ｘ５	neg
004097	江铃陆风	neg
027757	雷诺泰诺	neg
027767	大众捷达	pos
023301	雷傲	neg
023135	雷诺科雷傲	neg
014470	雷诺	neg
019999	雷诺风朗	neg
017321	雷诺	neg
000852	雷诺科雷傲	neg
001486	雷诺风朗	neg
001916	大众	neu
022334	宝马	neg
024271	东莞合宝	neg
017506	宝马MINI	neg
007802	MINI	neg
009371	MG锐腾	neg
000902	玛莎拉蒂总裁	neg
016376	上海汽车MG7	neg
012901	玛莎拉蒂	neg
015251	玛莎拉蒂	neg
004831	长安马自达	neg
006699	马自达韩泰	neg
009829	纳智捷	neg
010619	英朗	neu
010619	上汽通用别克	neu
027353	启辰	neg
006883	启辰	neg
006883	东风日产	neg
022067	东风日产启辰	neg
018556	启辰R50	neg
026347	东风日产嘉兴之远	neg
000855	启辰r50	neg
011572	东风日产	neg
006494	启辰	neg
023685	英朗	neu
018833	东风日产	neu
024221	起亚	neg
022832	起亚锐欧	neg
014180	锐欧	neu
014180	华骏	neu
014180	东风悦达起亚	neu
007004	东风瑞达起亚千里马	neg
020909	东风瑞达起亚锐欧	neg
018549	三菱帕杰罗	neg
011500	双龙爱腾	neg
009632	双龙	neg
019087	双龙柯兰多	neg
002384	柯兰多	neg
025857	双龙	neg
004801	斯巴鲁森林人	neg
025688	英朗	pos
014023	斯巴鲁森林人	neg
013313	斯巴鲁	neg
013313	森林人	neg
024472	斯巴鲁森林人	neg
027951	斯巴鲁森林人	neg
004766	斯巴鲁森林人	neg
022938	斯柯达昕锐	neg
026036	斯巴鲁森林人	neg
015210	斯巴鲁森林人	neu
027993	昕锐	neg
018569	上海大众斯柯达	neg
013939	斯巴鲁森林人	neg
013538	斯巴鲁傲虎	neg
007879	斯柯达昊锐	neg
013398	斯巴鲁力狮	neg
009658	斯巴鲁力狮	neg
009658	傲虎	neg
020885	斯柯达	neg
015620	斯巴鲁	neg
023096	昕锐	neg
023096	爱丽舍	pos
014142	五十铃	neg
016671	斯柯达昕动	neg
009417	上汽大众斯柯达	neg
004244	斯柯达昕动	neg
010987	斯柯达	neu
004732	上海大众昕动	neg
011203	五菱宝骏	neu
007368	斯柯达	neg
027117	斯柯达	neg
001954	斯柯达	neg
000972	上海大众斯柯达	neg
003561	速派	neg
003561	斯柯达	neg
010653	上海大众斯柯达	neg
012949	宝骏	neu
015825	斯柯达	neg
003255	晶锐	neg
024220	斯柯达	neg
025321	斯柯达	neg
009213	五菱宝骏	neu
026348	明锐	neg
018814	斯柯达明锐	neg
005384	斯柯达	neg
014995	斯柯达明锐	neg
014186	五菱	neg
004021	五菱	neg
027203	明锐	neg
009534	宝骏310	neu
002248	沃尔沃XC60	neg
008881	沃尔沃	neg
013639	沃尔沃XC60	neg
016410	沃尔沃	neg
015666	胜达	neg
015666	北京现代	neg
026649	北京现代胜达	neg
000583	北京现代	neg
008474	北京现代	neg
008675	沃尔沃	neg
011325	现代	neg
006128	北京现代	neg
008568	北京现代	neg
011925	北京现代朗动	neg
003034	北京现代	neg
022918	英朗	neu
000771	沃尔沃	neg
024565	沃尔沃	neg
024565	XC90	neg
012877	沃尔沃	neg
013454	沃尔沃XC60	neg
005130	沃尔沃	neg
005130	S60L	neg
002546	雪弗兰	neg
002546	爱唯欧	neg
008679	雪弗兰	neg
008679	爱唯欧	neg
019786	英朗	neu
022242	现代	neg
016989	北京现代	neg
002517	迈锐宝	neg
014521	雪弗兰	neg
020540	雪弗兰科鲁兹	neu
026227	北京现代	neu
001806	现代	neg
012389	雪弗兰创酷	neg
021985	朗逸	neu
022556	北京现代名图	neg
011719	雪弗兰	neg
011719	迈锐宝	neg
009615	北京现代名图	neg
010623	北京现代IX25	neg
008307	北京现代名图	neg
021342	现代名图	neg
017410	北京现代名图	neg
001365	北京现代伊兰特	neg
013543	福克斯	neu
027317	北京现代名图	neg
006025	现代索八	neg
006472	北京现代索纳塔八	neg
021930	北京现代索8	neg
016100	北京现代伊兰特	neg
015381	昕锐	neu
015381	爱丽舍	neu
018506	朗逸	neu
008670	北京现代索8	neg
020623	北京现代索纳塔领翔	neg
019071	现代索纳塔八	neg
009847	索纳塔	neg
021601	索纳塔	neg
005298	北京现代索纳塔8	neg
025441	北京现代	neg
001907	兰博基尼	neu
024694	北京现代悦动	neg
003484	悦动	neg
008156	悦动	neg
001655	北京现代悦动	neg
010917	东风雪铁龙世嘉	neg
016585	别克凯越	neu
013761	天津一汽夏利	neg
011153	天津一汽夏利	neg
026701	北京现代IX35	neg
009194	北京现代	neg
016977	现代ix35	neg
008128	北京现代IX35	neg
027923	一汽吉林V80	neg
007727	凯越	neu
002696	车辆	neg
015199	沃尔沃	neg
015681	沃尔沃	neg
003202	沃尔沃S40	neg
025324	沃尔沃V40	neg
006016	爱丽舍	neg
022069	雪铁龙	neg
012180	通用	neu
018486	上海通用雪佛兰赛欧	neg
015893	雪铁龙	neg
028107	雪弗兰赛欧	neg
012720	雪弗兰赛欧	neg
012942	雪铁龙c2	neu
027213	英菲尼迪	neg
026669	别克凯越	neu
012935	一汽吉林森雅S80	neg
027818	一汽吉林	neg
009275	森雅S80	neg
008818	众泰云100	neg
025633	众泰云100	neg
011480	川汽野马	neg
000956	凯越	neu
004899	沃尔沃XC60	neu
027158	天津一汽	neg
007358	沃尔沃XC60	neg
007291	沃尔沃	neg
024444	东风雪铁龙世嘉	neg
019810	雪铁龙世嘉	neg
018671	沃尔沃XC60	neg
019131	东风雪铁龙	neg
017114	雪佛兰赛欧	neg
027386	雪铁龙	neg
012001	雪铁龙C5	neg
001774	凯越	pos
022736	雪铁龙	neg
018373	夏利N5	neg
017709	东风雪铁龙	neg
020977	东风雪铁龙C4L	neg
014765	知豆ZD-1	neg
005998	众泰大迈X5	neg
002212	众泰	neg
007026	众泰朗悦	neg
009137	上汽通用	neu
009137	凯越	neu
012924	众泰	neg
019443	科鲁兹	neg
013048	科鲁兹	neg
021552	科鲁兹	neu
005518	科鲁兹	neg
